name	true_count
ENST00000579874.1	0.0
ENST00000307198.11	0.0
ENST00000538413.6	0.0
ENST00000642648.1	0.0
ENST00000289488.7	0.0
ENST00000642510.1	0.0
ENST00000423494.6	0.0
ENST00000324866.11	0.0
ENST00000615940.4	0.0
ENST00000447974.5	0.0
ENST00000435085.5	0.0
ENST00000440313.2	0.0
ENST00000427369.6	0.0
ENST00000544409.5	0.0
ENST00000538404.1	0.0
ENST00000502597.2	0.0
ENST00000543050.5	0.0
ENST00000538117.5	0.0
ENST00000543587.5	0.0
ENST00000543015.1	0.0
ENST00000545680.5	1.0
ENST00000227618.8	9.0
ENST00000542531.5	1.0
ENST00000535234.5	3.0
ENST00000545944.5	0.0
ENST00000538393.5	3.0
ENST00000535503.5	6.0
ENST00000538919.5	0.0
ENST00000537644.5	0.0
ENST00000438939.6	0.0
ENST00000545333.5	0.0
ENST00000539395.1	0.0
ENST00000612844.4	0.0
ENST00000442948.3	0.0
ENST00000449475.6	0.0
ENST00000298223.10	0.0
ENST00000298229.6	83.0
ENST00000541544.1	0.0
ENST00000538751.5	1.0
ENST00000541756.5	0.0
ENST00000540329.5	0.0
ENST00000537656.1	0.0
ENST00000538339.1	0.0
ENST00000537755.1	0.0
ENST00000544806.1	0.0
ENST00000541303.5	0.0
ENST00000545355.5	0.0
ENST00000535985.1	0.0
ENST00000541752.1	0.0
ENST00000320683.7	0.0
ENST00000294053.8	0.0
ENST00000646359.1	0.0
ENST00000450804.3	0.0
ENST00000538299.1	0.0
ENST00000455638.6	0.0
ENST00000546293.1	0.0
ENST00000537351.5	0.0
ENST00000400925.2	0.0
ENST00000624670.1	0.0
ENST00000451353.2	0.0
ENST00000538842.1	0.0
ENST00000400985.3	0.0
ENST00000263674.3	0.0
ENST00000450446.6	0.0
ENST00000423806.2	0.0
ENST00000538227.5	0.0
ENST00000310653.10	10.0
ENST00000336083.7	70.0
ENST00000541973.5	0.0
ENST00000536566.5	0.0
ENST00000541588.5	0.0
ENST00000545625.5	0.0
ENST00000540771.5	0.0
ENST00000537446.5	0.0
ENST00000400470.3	0.0
ENST00000541795.1	0.0
ENST00000540547.1	0.0
ENST00000508278.6	0.0
ENST00000497094.6	0.0
ENST00000543374.1	0.0
ENST00000314282.7	0.0
ENST00000310571.7	0.0
ENST00000543714.5	0.0
ENST00000535645.1	0.0
ENST00000366334.3	0.0
ENST00000415191.6	0.0
ENST00000539061.5	0.0
ENST00000436679.2	0.0
ENST00000524388.5	0.0
ENST00000298198.4	0.0
ENST00000426371.2	0.0
ENST00000310128.8	0.0
ENST00000534159.5	0.0
ENST00000534798.5	0.0
ENST00000533990.1	0.0
ENST00000263672.10	168.0
ENST00000610881.4	0.0
ENST00000530257.5	25.0
ENST00000526361.1	27.0
ENST00000532972.5	125.0
ENST00000527290.1	0.0
ENST00000528265.1	0.0
ENST00000527225.1	0.0
ENST00000526883.1	0.0
ENST00000294064.8	0.0
ENST00000534628.1	0.0
ENST00000641383.1	0.0
ENST00000641541.1	0.0
ENST00000641593.1	0.0
ENST00000641504.1	0.0
ENST00000641931.1	0.0
ENST00000532236.5	0.0
ENST00000530015.1	0.0
ENST00000531012.1	0.0
ENST00000422465.6	0.0
ENST00000460787.1	0.0
ENST00000529095.1	0.0
ENST00000530284.5	0.0
ENST00000621122.1	0.0
ENST00000529901.1	0.0
ENST00000530460.1	0.0
ENST00000321844.6	0.0
ENST00000364886.1	0.0
ENST00000530759.1	0.0
ENST00000572035.1	0.0
ENST00000528826.1	0.0
ENST00000532719.1	0.0
ENST00000447519.1	0.0
ENST00000531117.2	0.0
ENST00000612930.1	0.0
ENST00000532485.5	1.0
ENST00000622824.1	0.0
ENST00000409619.6	0.0
ENST00000467137.1	0.0
ENST00000532907.1	0.0
ENST00000532711.1	0.0
ENST00000598970.2	0.0
ENST00000467567.1	0.0
ENST00000533193.5	0.0
ENST00000529666.1	0.0
ENST00000529807.5	0.0
ENST00000534408.5	0.0
ENST00000281031.4	0.0
ENST00000527806.1	0.0
ENST00000500113.1	0.0
ENST00000525447.1	0.0
ENST00000529771.1	0.0
ENST00000529798.1	0.0
ENST00000527736.5	0.0
ENST00000527440.1	0.0
ENST00000524544.1	0.0
ENST00000526154.1	0.0
ENST00000532277.5	0.0
ENST00000525361.5	0.0
ENST00000329143.4	0.0
ENST00000298281.8	0.0
ENST00000530906.1	0.0
ENST00000528133.1	0.0
ENST00000624533.1	0.0
ENST00000393389.7	3.0
ENST00000528722.5	0.0
ENST00000260047.10	1.0
ENST00000526731.5	2.0
ENST00000531895.5	0.0
ENST00000393392.6	0.0
ENST00000533342.5	0.0
ENST00000531869.1	0.0
ENST00000463987.1	0.0
ENST00000529689.5	0.0
ENST00000455220.6	0.0
ENST00000525504.5	0.0
ENST00000525503.5	0.0
ENST00000260054.8	0.0
ENST00000529611.5	0.0
ENST00000527495.5	5.0
ENST00000529745.5	0.0
ENST00000533761.5	0.0
ENST00000529856.5	0.0
ENST00000529312.5	0.0
ENST00000534753.5	0.0
ENST00000527025.5	0.0
ENST00000528149.5	0.0
ENST00000526265.5	0.0
ENST00000525916.1	0.0
ENST00000529111.5	0.0
ENST00000529511.2	0.0
ENST00000534275.1	0.0
ENST00000527447.1	0.0
ENST00000533892.5	0.0
ENST00000438197.2	0.0
ENST00000623909.1	0.0
ENST00000280245.8	0.0
ENST00000526033.5	0.0
ENST00000630913.2	0.0
ENST00000530542.1	0.0
ENST00000530657.1	0.0
ENST00000532466.5	0.0
ENST00000531587.5	0.0
ENST00000532572.1	0.0
ENST00000602510.1	0.0
ENST00000531380.1	0.0
ENST00000527404.1	0.0
ENST00000577344.1	0.0
ENST00000524463.5	0.0
ENST00000449371.6	0.0
ENST00000624904.1	0.0
ENST00000320585.10	2.0
ENST00000529987.5	0.0
ENST00000533724.5	3.0
ENST00000457199.6	32.0
ENST00000529726.1	0.0
ENST00000525317.5	11.0
ENST00000533772.5	1.0
ENST00000530765.5	0.0
ENST00000533062.5	0.0
ENST00000529402.1	0.0
ENST00000533739.1	0.0
ENST00000625148.1	0.0
ENST00000577699.6	0.0
ENST00000497708.2	0.0
ENST00000409404.6	0.0
ENST00000525166.5	0.0
ENST00000533797.1	0.0
ENST00000503887.1	0.0
ENST00000471604.2	0.0
ENST00000623739.1	0.0
ENST00000525141.1	0.0
ENST00000596676.2	0.0
ENST00000624100.1	0.0
ENST00000525928.5	0.0
ENST00000527363.5	0.0
ENST00000533154.1	0.0
ENST00000640804.1	0.0
ENST00000640583.1	0.0
ENST00000638487.1	0.0
ENST00000525026.6	0.0
ENST00000639457.1	0.0
ENST00000507258.4	0.0
ENST00000638790.1	0.0
ENST00000640411.1	0.0
ENST00000638270.1	0.0
ENST00000243673.6	0.0
ENST00000323929.7	0.0
ENST00000541144.1	0.0
ENST00000358752.3	0.0
ENST00000446230.6	0.0
ENST00000610872.1	0.0
ENST00000587424.2	0.0
ENST00000543573.1	0.0
ENST00000538047.5	0.0
ENST00000537677.5	0.0
ENST00000524717.5	0.0
ENST00000644312.1	0.0
ENST00000645302.1	0.0
ENST00000647522.1	0.0
ENST00000527528.1	0.0
ENST00000525047.1	0.0
ENST00000531772.1	0.0
ENST00000526107.1	0.0
ENST00000530032.1	0.0
ENST00000532529.1	0.0
ENST00000434758.6	0.0
ENST00000566440.1	0.0
ENST00000529029.1	0.0
ENST00000260227.4	0.0
ENST00000531168.1	0.0
ENST00000525739.6	0.0
ENST00000540293.1	0.0
ENST00000571244.2	0.0
ENST00000531091.5	0.0
ENST00000641024.1	0.0
ENST00000525374.1	0.0
ENST00000527177.5	0.0
ENST00000529805.1	0.0
ENST00000301919.8	27.0
ENST00000617528.1	0.0
ENST00000530788.1	0.0
ENST00000534458.1	0.0
ENST00000530108.1	0.0
ENST00000534815.1	0.0
ENST00000526793.5	1.0
ENST00000531837.1	14.0
ENST00000532662.1	0.0
ENST00000531482.2	0.0
ENST00000528483.1	0.0
ENST00000526805.1	0.0
ENST00000525797.1	0.0
ENST00000561746.1	0.0
ENST00000417747.1	0.0
ENST00000417449.6	0.0
ENST00000265840.11	0.0
ENST00000443271.2	0.0
ENST00000525934.1	0.0
ENST00000375682.8	0.0
ENST00000533597.1	0.0
ENST00000278616.8	0.0
ENST00000530958.5	0.0
ENST00000452508.6	0.0
ENST00000638443.1	0.0
ENST00000524792.5	0.0
ENST00000531525.2	0.0
ENST00000323468.9	0.0
ENST00000434945.6	0.0
ENST00000530529.5	0.0
ENST00000265843.8	0.0
ENST00000322536.7	0.0
ENST00000526794.1	0.0
ENST00000534439.5	0.0
ENST00000615020.1	0.0
ENST00000327419.6	0.0
ENST00000525414.1	0.0
ENST00000260270.2	0.0
ENST00000526810.1	0.0
ENST00000620864.1	0.0
ENST00000540738.3	0.0
ENST00000532918.4	0.0
ENST00000355430.4	0.0
ENST00000393067.7	355.0
ENST00000525584.1	0.0
ENST00000531398.1	0.0
ENST00000530793.5	0.0
ENST00000525662.1	0.0
ENST00000526535.1	0.0
ENST00000525527.5	0.0
ENST00000525791.5	0.0
ENST00000529167.5	0.0
ENST00000304987.3	0.0
ENST00000527614.5	0.0
ENST00000531890.1	0.0
ENST00000260257.8	0.0
ENST00000260276.7	0.0
ENST00000527616.1	0.0
ENST00000420986.6	0.0
ENST00000532163.5	0.0
ENST00000280352.13	0.0
ENST00000530104.2	0.0
ENST00000526879.5	0.0
ENST00000524989.1	0.0
ENST00000393047.7	28.0
ENST00000525785.5	1.0
ENST00000531378.1	0.0
ENST00000504148.2	0.0
ENST00000509359.6	0.0
ENST00000541231.1	0.0
ENST00000528832.1	0.0
ENST00000460924.6	0.0
ENST00000494860.5	0.0
ENST00000532673.1	0.0
ENST00000500537.2	0.0
ENST00000438498.2	0.0
ENST00000541602.5	0.0
ENST00000540163.5	0.0
ENST00000375490.9	23.0
ENST00000624815.3	0.0
ENST00000541475.5	0.0
ENST00000544313.5	1.0
ENST00000542140.5	0.0
ENST00000544582.1	0.0
ENST00000545678.1	0.0
ENST00000538134.1	0.0
ENST00000544347.1	0.0
ENST00000424313.2	0.0
ENST00000499809.1	0.0
ENST00000501294.1	0.0
ENST00000514294.2	0.0
ENST00000227322.7	0.0
ENST00000366405.2	0.0
ENST00000227667.7	0.0
ENST00000527958.5	0.0
ENST00000419197.6	0.0
ENST00000526888.1	0.0
ENST00000525065.1	0.0
ENST00000529792.5	0.0
ENST00000529622.1	0.0
ENST00000534529.5	0.0
ENST00000529458.5	0.0
ENST00000528973.1	0.0
ENST00000528217.1	0.0
ENST00000529869.1	0.0
ENST00000528053.5	0.0
ENST00000530824.1	0.0
ENST00000533153.5	0.0
ENST00000278935.7	32.0
ENST00000639320.1	0.0
ENST00000533675.5	1.0
ENST00000533706.5	0.0
ENST00000533223.1	0.0
ENST00000528706.5	0.0
ENST00000532187.1	0.0
ENST00000533433.1	0.0
ENST00000317594.6	0.0
ENST00000530956.6	0.0
ENST00000527429.5	0.0
ENST00000520063.1	0.0
ENST00000528118.5	0.0
ENST00000526595.5	0.0
ENST00000517602.2	0.0
ENST00000278949.8	0.0
ENST00000528554.1	0.0
ENST00000392883.6	0.0
ENST00000532917.1	0.0
ENST00000292144.8	0.0
ENST00000532619.1	0.0
ENST00000529176.5	0.0
ENST00000359415.8	0.0
ENST00000264028.4	0.0
ENST00000525427.1	0.0
ENST00000526537.2	0.0
ENST00000620788.1	0.0
ENST00000530198.1	0.0
ENST00000613413.1	0.0
ENST00000646572.1	0.0
ENST00000529162.1	0.0
ENST00000531971.1	0.0
ENST00000526453.1	0.0
ENST00000334418.5	4.0
ENST00000524670.5	0.0
ENST00000526463.5	0.0
ENST00000532132.5	0.0
ENST00000580556.5	0.0
ENST00000528088.1	0.0
ENST00000583842.1	0.0
ENST00000527356.1	0.0
ENST00000533787.1	0.0
ENST00000533632.5	0.0
ENST00000527680.1	0.0
ENST00000447216.2	0.0
ENST00000531290.5	0.0
ENST00000359005.8	0.0
ENST00000533058.5	0.0
ENST00000525079.5	0.0
ENST00000533012.1	3.0
ENST00000533149.1	0.0
ENST00000524797.1	0.0
ENST00000526141.1	0.0
ENST00000525102.5	0.0
ENST00000545985.5	4.0
ENST00000357590.9	0.0
ENST00000330775.9	0.0
ENST00000538950.5	0.0
ENST00000526275.5	0.0
ENST00000532085.1	1.0
ENST00000527992.5	14.0
ENST00000638925.1	0.0
ENST00000638360.1	0.0
ENST00000638186.1	0.0
ENST00000530407.5	0.0
ENST00000525372.5	0.0
ENST00000524428.5	0.0
ENST00000525039.5	0.0
ENST00000529510.5	0.0
ENST00000532888.6	0.0
ENST00000526626.6	0.0
ENST00000525787.1	0.0
ENST00000534384.1	0.0
ENST00000531886.1	0.0
ENST00000617285.4	276.0
ENST00000614711.4	0.0
ENST00000614668.4	0.0
ENST00000612687.4	0.0
ENST00000532519.6	0.0
ENST00000621959.4	0.0
ENST00000527738.1	0.0
ENST00000531682.1	0.0
ENST00000543287.5	0.0
ENST00000530473.5	0.0
ENST00000531694.5	0.0
ENST00000534233.5	0.0
ENST00000526656.5	0.0
ENST00000531968.5	0.0
ENST00000532421.5	0.0
ENST00000533381.5	0.0
ENST00000527038.6	0.0
ENST00000622474.4	0.0
ENST00000529174.1	0.0
ENST00000530467.5	0.0
ENST00000610597.1	0.0
ENST00000526354.1	0.0
ENST00000526829.1	0.0
ENST00000350777.6	33.0
ENST00000527206.1	0.0
ENST00000529354.1	5.0
ENST00000529988.5	0.0
ENST00000531360.5	0.0
ENST00000527354.5	0.0
ENST00000527410.3	9.0
ENST00000530678.1	0.0
ENST00000532312.2	5.0
ENST00000531022.5	0.0
ENST00000529610.1	0.0
ENST00000527755.5	0.0
ENST00000529808.1	0.0
ENST00000532860.1	0.0
ENST00000534402.2	0.0
ENST00000527028.5	0.0
ENST00000355547.9	0.0
ENST00000637974.1	0.0
ENST00000264036.5	0.0
ENST00000528533.5	0.0
ENST00000525586.5	0.0
ENST00000530681.2	0.0
ENST00000532153.1	0.0
ENST00000532195.1	0.0
ENST00000543440.6	0.0
ENST00000375095.2	0.0
ENST00000531346.1	0.0
ENST00000529187.1	0.0
ENST00000529970.5	0.0
ENST00000525222.1	0.0
ENST00000531616.1	0.0
ENST00000528681.1	0.0
ENST00000529735.1	0.0
ENST00000505153.2	0.0
ENST00000646278.1	0.0
ENST00000260197.11	353.0
ENST00000532451.1	0.0
ENST00000529445.1	0.0
ENST00000524873.1	0.0
ENST00000525532.5	0.0
ENST00000532694.5	2.0
ENST00000534286.5	0.0
ENST00000527934.1	0.0
ENST00000528339.5	0.0
ENST00000534754.5	0.0
ENST00000524633.1	0.0
ENST00000527649.1	0.0
ENST00000530365.1	0.0
ENST00000526011.2	0.0
ENST00000530917.5	0.0
ENST00000527983.5	0.0
ENST00000528675.1	0.0
ENST00000527125.1	0.0
ENST00000528306.5	0.0
ENST00000641687.1	0.0
ENST00000641722.1	0.0
ENST00000641521.1	0.0
ENST00000375024.1	0.0
ENST00000616658.1	0.0
ENST00000642028.1	0.0
ENST00000641670.1	0.0
ENST00000473629.6	3.0
ENST00000530731.5	0.0
ENST00000284290.8	0.0
ENST00000441174.7	0.0
ENST00000452080.5	0.0
ENST00000529543.5	0.0
ENST00000438907.3	0.0
ENST00000491010.2	0.0
ENST00000263593.7	0.0
ENST00000533613.1	0.0
ENST00000436137.2	0.0
ENST00000532692.1	0.0
ENST00000531241.1	0.0
ENST00000528144.5	0.0
ENST00000533337.1	0.0
ENST00000526405.5	0.0
ENST00000528724.5	0.0
ENST00000526507.5	0.0
ENST00000527350.5	0.0
ENST00000278919.7	16.0
ENST00000524427.5	0.0
ENST00000530096.1	0.0
ENST00000392709.8	0.0
ENST00000577924.1	0.0
ENST00000533294.1	0.0
ENST00000532981.1	0.0
ENST00000366139.3	0.0
ENST00000524435.1	0.0
ENST00000527534.1	0.0
ENST00000527818.1	0.0
ENST00000530540.1	0.0
ENST00000531491.5	0.0
ENST00000524639.5	0.0
ENST00000428830.6	0.0
ENST00000528276.1	0.0
ENST00000498122.4	0.0
ENST00000356438.7	0.0
ENST00000529801.1	0.0
ENST00000263576.10	0.0
ENST00000530414.5	0.0
ENST00000532928.1	0.0
ENST00000525625.1	0.0
ENST00000524793.1	0.0
ENST00000530903.1	0.0
ENST00000530036.1	0.0
ENST00000530642.1	0.0
ENST00000392679.5	0.0
ENST00000528858.5	0.0
ENST00000616637.1	0.0
ENST00000533026.6	0.0
ENST00000547738.5	0.0
ENST00000549874.1	0.0
ENST00000550747.1	0.0
ENST00000410842.1	0.0
ENST00000530924.2	0.0
ENST00000527676.2	0.0
ENST00000602773.1	0.0
ENST00000529694.5	0.0
ENST00000605151.1	0.0
ENST00000281441.7	0.0
ENST00000527754.1	0.0
ENST00000531431.1	0.0
ENST00000530583.1	0.0
ENST00000532456.5	0.0
ENST00000530493.1	0.0
ENST00000616197.1	0.0
ENST00000299164.3	0.0
ENST00000533812.6	0.0
ENST00000374791.7	0.0
ENST00000529038.5	0.0
ENST00000529070.1	0.0
ENST00000526377.1	0.0
ENST00000534549.5	0.0
ENST00000525964.6	0.0
ENST00000531710.1	0.0
ENST00000392595.6	0.0
ENST00000341541.7	0.0
ENST00000392594.7	0.0
ENST00000352327.5	28.0
ENST00000531135.5	1.0
ENST00000533975.1	0.0
ENST00000533781.1	0.0
ENST00000525677.1	0.0
ENST00000534433.5	0.0
ENST00000431683.6	0.0
ENST00000486034.5	0.0
ENST00000498012.5	0.0
ENST00000455971.6	0.0
ENST00000467068.1	0.0
ENST00000535456.6	0.0
ENST00000529077.5	0.0
ENST00000400706.3	7.0
ENST00000537793.1	0.0
ENST00000343164.8	0.0
ENST00000539668.1	0.0
ENST00000537687.5	0.0
ENST00000541503.1	0.0
ENST00000515210.2	0.0
ENST00000493072.1	0.0
ENST00000538027.6	0.0
ENST00000418006.1	0.0
ENST00000399595.5	0.0
ENST00000354425.4	0.0
ENST00000337508.8	0.0
ENST00000366362.3	0.0
ENST00000538564.5	0.0
ENST00000545331.5	0.0
ENST00000513358.3	0.0
ENST00000637529.1	0.0
ENST00000382622.3	0.0
ENST00000543701.5	0.0
ENST00000514026.2	0.0
ENST00000624384.1	0.0
ENST00000427057.6	0.0
ENST00000458162.6	0.0
ENST00000228820.8	0.0
ENST00000447133.7	0.0
ENST00000453942.2	0.0
ENST00000635110.1	0.0
ENST00000179259.5	0.0
ENST00000261250.7	20.0
ENST00000545746.5	3.0
ENST00000544258.1	0.0
ENST00000509318.2	0.0
ENST00000541014.5	0.0
ENST00000544697.1	0.0
ENST00000542080.5	0.0
ENST00000535030.1	0.0
ENST00000544927.5	0.0
ENST00000544931.1	0.0
ENST00000543431.5	0.0
ENST00000545990.6	0.0
ENST00000544636.1	0.0
ENST00000266544.9	0.0
ENST00000396655.6	0.0
ENST00000527518.1	0.0
ENST00000640877.1	0.0
ENST00000638455.1	0.0
ENST00000543308.1	0.0
ENST00000535616.1	0.0
ENST00000366159.8	0.0
ENST00000437813.7	0.0
ENST00000582559.2	0.0
ENST00000338748.9	0.0
ENST00000457871.2	0.0
ENST00000366131.6	0.0
ENST00000440421.2	0.0
ENST00000441074.3	0.0
ENST00000535639.5	0.0
ENST00000545339.5	0.0
ENST00000417058.6	0.0
ENST00000399492.6	0.0
ENST00000504270.2	0.0
ENST00000536388.5	0.0
ENST00000447687.2	0.0
ENST00000537003.1	0.0
ENST00000266556.7	0.0
ENST00000543567.5	0.0
ENST00000543164.5	0.0
ENST00000545732.1	0.0
ENST00000396858.5	0.0
ENST00000436152.6	0.0
ENST00000472558.6	0.0
ENST00000471408.5	0.0
ENST00000465801.5	0.0
ENST00000396840.6	0.0
ENST00000396830.2	0.0
ENST00000499202.2	0.0
ENST00000644480.1	0.0
ENST00000357008.7	0.0
ENST00000544484.6	0.0
ENST00000645022.1	12.0
ENST00000647112.1	1.0
ENST00000544040.6	104.0
ENST00000642810.1	0.0
ENST00000642637.1	28.0
ENST00000642686.1	0.0
ENST00000645143.1	0.0
ENST00000647394.1	0.0
ENST00000643815.1	34.0
ENST00000643335.1	0.0
ENST00000647535.1	0.0
ENST00000646806.1	115.0
ENST00000644652.1	0.0
ENST00000646462.1	0.0
ENST00000642879.1	0.0
ENST00000644137.1	0.0
ENST00000645645.1	0.0
ENST00000646360.1	0.0
ENST00000642594.1	38.0
ENST00000645095.1	11.0
ENST00000646268.1	0.0
ENST00000644352.1	0.0
ENST00000645991.1	0.0
ENST00000642860.1	0.0
ENST00000647483.1	0.0
ENST00000535717.2	0.0
ENST00000646608.1	15.0
ENST00000644077.1	1.0
ENST00000643538.1	0.0
ENST00000645005.1	9.0
ENST00000645199.1	0.0
ENST00000642893.1	0.0
ENST00000643367.1	0.0
ENST00000646609.1	0.0
ENST00000645717.1	0.0
ENST00000646145.1	0.0
ENST00000644801.1	0.0
ENST00000644289.1	0.0
ENST00000646366.1	0.0
ENST00000644356.1	0.0
ENST00000540960.2	0.0
ENST00000647333.1	0.0
ENST00000646070.1	0.0
ENST00000537634.2	0.0
ENST00000545083.1	0.0
ENST00000545942.6	0.0
ENST00000430771.2	0.0
ENST00000545584.2	0.0
ENST00000644132.1	0.0
ENST00000501075.2	0.0
ENST00000488381.5	0.0
ENST00000479301.5	0.0
ENST00000586338.2	0.0
ENST00000396799.3	0.0
ENST00000319770.7	19.0
ENST00000396801.7	8.0
ENST00000361959.7	1.0
ENST00000355772.8	0.0
ENST00000545946.1	0.0
ENST00000537383.1	0.0
ENST00000417772.7	4.0
ENST00000542519.1	1.0
ENST00000436774.6	0.0
ENST00000540915.5	0.0
ENST00000535485.5	0.0
ENST00000538829.5	0.0
ENST00000542351.5	0.0
ENST00000544482.1	0.0
ENST00000537248.5	0.0
ENST00000542605.1	0.0
ENST00000602759.1	0.0
ENST00000539735.5	0.0
ENST00000540667.5	0.0
ENST00000389462.8	0.0
ENST00000619580.4	11.0
ENST00000540874.5	0.0
ENST00000309083.6	18.0
ENST00000540828.6	0.0
ENST00000538057.2	0.0
ENST00000541049.1	0.0
ENST00000536610.5	0.0
ENST00000382315.7	0.0
ENST00000542868.1	0.0
ENST00000412023.5	0.0
ENST00000441655.2	0.0
ENST00000602547.1	0.0
ENST00000535366.5	0.0
ENST00000535275.5	0.0
ENST00000543744.1	0.0
ENST00000545167.5	0.0
ENST00000544134.5	0.0
ENST00000599672.5	24.0
ENST00000611981.1	0.0
ENST00000620255.1	0.0
ENST00000539196.2	0.0
ENST00000607161.5	0.0
ENST00000261406.7	0.0
ENST00000535479.5	0.0
ENST00000261407.8	0.0
ENST00000535021.5	0.0
ENST00000540090.5	0.0
ENST00000543794.5	0.0
ENST00000536797.5	0.0
ENST00000537179.1	0.0
ENST00000538987.1	0.0
ENST00000540060.1	0.0
ENST00000360817.9	0.0
ENST00000602298.2	0.0
ENST00000543362.5	0.0
ENST00000266542.8	0.0
ENST00000543941.1	0.0
ENST00000435921.6	0.0
ENST00000399422.4	0.0
ENST00000533292.1	0.0
ENST00000544331.1	0.0
ENST00000382119.1	0.0
ENST00000229307.8	0.0
ENST00000546234.5	0.0
ENST00000542916.5	0.0
ENST00000536594.5	0.0
ENST00000535383.5	0.0
ENST00000525030.5	0.0
ENST00000486749.5	0.0
ENST00000495813.5	0.0
ENST00000544291.1	0.0
ENST00000638237.1	0.0
ENST00000639167.1	0.0
ENST00000544891.6	0.0
ENST00000640091.1	0.0
ENST00000624929.1	0.0
ENST00000546339.2	0.0
ENST00000229332.11	0.0
ENST00000345999.9	2.0
ENST00000352620.9	0.0
ENST00000360500.5	0.0
ENST00000641376.1	0.0
ENST00000454799.6	0.0
ENST00000438689.6	0.0
ENST00000618256.1	0.0
ENST00000437882.2	0.0
ENST00000338711.9	0.0
ENST00000427893.2	0.0
ENST00000304751.9	0.0
ENST00000399866.3	0.0
ENST00000541031.2	0.0
ENST00000544461.1	0.0
ENST00000538304.1	0.0
ENST00000536539.1	0.0
ENST00000479743.1	0.0
ENST00000229335.10	0.0
ENST00000359478.6	0.0
ENST00000433590.6	0.0
ENST00000394240.3	0.0
ENST00000538657.5	0.0
ENST00000538029.1	0.0
ENST00000391992.3	0.0
ENST00000499762.2	0.0
ENST00000448968.2	0.0
ENST00000539757.1	0.0
ENST00000432996.2	0.0
ENST00000520314.2	0.0
ENST00000261339.10	0.0
ENST00000543147.1	0.0
ENST00000617889.4	0.0
ENST00000350667.4	0.0
ENST00000353231.9	0.0
ENST00000534609.5	0.0
ENST00000533022.5	0.0
ENST00000310002.4	0.0
ENST00000525605.1	0.0
ENST00000381923.6	0.0
ENST00000334148.7	0.0
ENST00000298530.7	0.0
ENST00000629504.1	0.0
ENST00000381908.7	0.0
ENST00000350274.9	0.0
ENST00000336164.8	0.0
ENST00000619500.4	0.0
ENST00000542562.5	0.0
ENST00000540447.5	0.0
ENST00000366286.6	0.0
ENST00000542002.5	0.0
ENST00000546265.1	0.0
ENST00000539179.5	0.0
ENST00000536668.2	0.0
ENST00000535024.6	0.0
ENST00000544947.1	0.0
ENST00000381852.4	0.0
ENST00000538986.1	0.0
ENST00000390675.2	0.0
ENST00000622602.1	24.0
ENST00000381842.7	0.0
ENST00000538349.5	0.0
ENST00000603334.1	0.0
ENST00000515938.1	0.0
ENST00000541162.1	0.0
ENST00000545027.1	0.0
ENST00000484949.6	0.0
ENST00000464885.6	0.0
ENST00000479717.1	0.0
ENST00000538239.5	0.0
ENST00000540527.5	0.0
ENST00000535902.5	0.0
ENST00000396349.3	0.0
ENST00000381800.3	0.0
ENST00000314565.8	0.0
ENST00000540583.5	0.0
ENST00000326765.10	0.0
ENST00000356591.4	0.0
ENST00000603161.1	0.0
ENST00000392155.2	0.0
ENST00000535722.1	0.0
ENST00000542078.1	0.0
ENST00000624664.1	0.0
ENST00000543321.1	0.0
ENST00000197268.12	0.0
ENST00000261168.8	0.0
ENST00000536444.5	0.0
ENST00000535738.1	0.0
ENST00000562691.2	0.0
ENST00000261167.6	132.0
ENST00000535638.5	5.0
ENST00000544764.5	0.0
ENST00000535328.1	0.0
ENST00000543316.1	0.0
ENST00000527783.1	0.0
ENST00000316048.2	0.0
ENST00000228936.5	0.0
ENST00000507170.2	0.0
ENST00000393736.3	0.0
ENST00000437578.2	0.0
ENST00000642939.1	0.0
ENST00000541731.1	0.0
ENST00000025399.10	0.0
ENST00000419869.6	81.0
ENST00000536737.1	0.0
ENST00000538718.1	0.0
ENST00000539887.1	1.0
ENST00000534835.5	0.0
ENST00000539036.5	0.0
ENST00000538857.1	0.0
ENST00000359720.3	0.0
ENST00000354662.5	0.0
ENST00000447609.5	0.0
ENST00000538714.5	0.0
ENST00000510738.2	0.0
ENST00000538068.1	0.0
ENST00000501211.2	0.0
ENST00000398731.3	0.0
ENST00000543528.1	0.0
ENST00000363377.1	0.0
ENST00000266509.6	0.0
ENST00000240652.7	0.0
ENST00000542023.1	0.0
ENST00000540463.1	0.0
ENST00000542432.5	0.0
ENST00000540141.5	0.0
ENST00000544151.1	0.0
ENST00000544039.5	0.0
ENST00000621589.1	0.0
ENST00000396037.8	0.0
ENST00000534841.1	0.0
ENST00000538297.1	0.0
ENST00000261192.11	95.0
ENST00000538118.5	0.0
ENST00000342945.9	0.0
ENST00000539282.5	0.0
ENST00000543099.1	0.0
ENST00000539780.5	0.0
ENST00000544418.1	1.0
ENST00000612790.1	0.0
ENST00000546285.1	0.0
ENST00000546353.1	1.0
ENST00000554533.5	0.0
ENST00000556547.5	0.0
ENST00000554266.5	0.0
ENST00000556351.5	0.0
ENST00000538984.1	0.0
ENST00000538748.1	0.0
ENST00000538172.1	0.0
ENST00000500632.1	0.0
ENST00000545344.5	0.0
ENST00000535260.5	0.0
ENST00000535423.5	0.0
ENST00000512808.2	0.0
ENST00000541191.5	0.0
ENST00000389032.7	88.0
ENST00000545470.5	0.0
